Bill Gates meets Indonesian leader to discuss health and sustainable development initiatives,"Bill Gates was in Indonesia on Wednesday to discuss health and sustainable development initiatives with the leader of the world's fourth most populous country. Gates met President Prabowo Subianto at the colonial-style Merdeka palace in Jakarta to discuss global health,",The Independent,2025-05-07T02:29:16+00:00
"2025 Commonwealth Year of Innovative, Resilient and Sustainable Debt","Through high-level dialogues, technical assistance, and global advocacy, the Commonwealth will bring together member states, institutions and experts to drive innovation in debt reform — and ensure that debt works for development,",Commonwealth,2025-05-11T18:00:00+00:00
Beverage and Snack Giants Defend Sustainable-Packaging Plans Amid Investor Pressure,"Coca-Cola, Pepsi and Kraft Heinz, facing criticism from activist investors, say plastic-reduction progress continues",The Wall Street Journal,2025-05-09T08:30:00+00:00
SingleThread's Vision for Sustainable Dining Starts With a Farm and Continues With You,SingleThread's principal commitment is letting the land lead the kitchen. The Connaughtons were incredibly intentional about the land they chose for the farm and developed a layout for crops that works harmoniously with the periods of extreme drought and wet seasons that have become exacerbated due to climate change.,Food & Wine,2025-05-12T14:58:00+00:00
Sustainable Switch: Tallying the cost of natural disasters,"This is an excerpt of the Sustainable Switch newsletter, where we make sense of companies and governments grappling with climate change, diversity, and human rights on Tuesdays, Thursdays and Friday.",Reuters,2025-04-30T11:00:00+00:00
Sustainable Travel: Climate-Conscious Travel Choices in 2025,"In 2025, travelers are choosing sustainable travel by visiting climate-friendly destinations to reduce environmental impact. The post Sustainable Travel: Climate-Conscious Travel Choices in 2025 appeared first on weather-fox.",Weather-Fox,2025-05-11T08:15:00+00:00
Technology for a Sustainable Climate,IEEE is committed to using its expertise and resources to foster technology for a sustainable climate.,IEEE,2025-05-10T14:21:00+00:00
Sustainable Switch: States sue over Trump's ESG rollbacks,"Today's extract of the Sustainable Switch newsletter focuses on the mounting legal and political challenges against U.S. President Donald Trump as he targets climate action, clean energy, public health and judicial independence,",Reuters,2025-05-07T10:01:00+00:00
"The Best Way to Drop an Egg Without Breaking It, According to Science","Here's hoping Humpty Dumpty reads the news. In research out today, scientists have apparently figured out the safest way to drop an egg without it breaking.",Gizmodo,2025-05-08T19:10:00+00:00
"Police investigating after 'highly explosive materials' found at Coal Grove, Ohio, home","COAL GROVE, Ohio (WCHS) — Police are investigating after ""highly explosive materials"" were found at a home in Coal Grove, Ohio, early Monday morning. Coal Grove police and firefighters ...",wchstv,2025-05-05T16:06:00+00:00
Materials Down on Trade War Fears — Materials Roundup,"Producers of metals and other raw materials fell amid fears that the window for negotiations on tariffs is closing for many countries. ""In the U.S.-China tariff war, neither side appears willing ...",Morningstar,2025-05-06T14:52:00+00:00
Materials Companies Embrace Circular Economy to Reduce Extraction and Environmental Impacts,"Dublin, May 06, 2025 (GLOBE NEWSWIRE) -- The ""Materials Impact Report: All Industries Edition, Q1 2025"" report has been added to ResearchAndMarkets.com's offering. In this latest quarterly review ...",Yahoo Finance,2025-05-06T11:08:00+00:00
Mp materials highlights rare earth magnetics progress and geopolitical alignment for 2025,"Materials Division revenues increased 14%, supported by NdPr oxide sales, despite a decline in REO concentrate sales volumes. David Deckelbaum, TD Cowen: Questioned the company's strategy to ...",Seeking Alpha,2025-05-08T21:15:00+00:00
US Rare Earth Miner MP Materials Halts Exports to China,"A US producer of rare earth metals stopped shipments to China after Beijing placed export controls on similar materials crucial for defense and technology manufacturing. MP Materials Corp., which ...",Bloomberg L.P.,2025-04-17T18:16:00+00:00
NDSU to launch affordable course materials program for students,FARGO — North Dakota State University will launch an affordable course materials program designed to help students budget those costs. The Bison Ready program will ensure that every student has ...,inforum,2025-04-16T16:43:00+00:00
Scientists edge closer to affordable superconductors: Novel materials could eventually power electric vehicles and more,"Imagine a world in which free-floating electric vehicles charge wirelessly as they glide down highways, laptops are hundreds of times more powerful, and clean energy flows in limitless supply.",Phys.org,2025-05-05T00:00:00+00:00
Culture Is The Brand: Why CMOs Need To Build It From The Inside Out,"More and more, we're being asked to shape the culture of the companies we serve. That means our job isn't just to build external awareness—it's to make sure that what we say to the world aligns with how we show up internally.",Forbes,2025-05-06T11:16:00+00:00
Lancaster company rebrands to lead in rubber recycling innovation,"Ecore unveils a bold rebrand to highlight its leadership in rubber recycling, sustainability, and TRUcircularity across global markets and industries.",Central Penn Business Journal,2025-05-12T14:37:00+00:00
City of Toronto begins preparations for change in blue bin recycling program,"Starting in 2026, the City will no longer be responsible for recycling or blue bins, moving to an Extended Producer Responsibility model.",CityNews Toronto,2025-05-12T20:12:00+00:00
Transitioning to a Circular Economy: The Future We Cannot Afford to Delay,"The circular economy is more than an environmental fix; it's a smarter, more resilient strategy for sustainable development. It has the power to revolutionize how we produce, consume, and thrive within the planet's limits. This could be the most critical economic transformation of our era.",Inter Press Service,2025-05-12T03:36:00+00:00
Feat of 'dung-gineering' turns cow manure into one of world's most used materials,"A new technique to extract tiny cellulose strands from cow dung and turn them into manufacturing-grade cellulose, currently used to make everything from surgical masks to food packaging, has been developed.",Science Daily,2025-05-07T18:47:00+00:00
Holcim steps up call for greener construction practices in PH,"Leading building solutions provider Holcim Philippines, Inc. is set to deepen its commitment to sustainable construction in 2025 by continuing its push",Manila Standard,2025-05-05T06:43:00+00:00
APR opens doors for public education on recycling,"The Association of Plastic Recyclers (APR) is launching Recycling in Action, an interactive initiative to involve communities in the understanding of the recycling system.",Plastics News,2025-05-02T18:24:00+00:00
Unifi Launches Yarn for Tactical Applications,"Unifi, maker of Repreve recycled yarns, has launched a new yarn designed for the rigors of tactical and military use. Dubbed Fortisyn, the abrasion-resistant yarn is engineered with enhanced tear and tensile strength to make it durable enough for military and first-responder uniforms and tactical gear.",Sourcing Journal,2025-05-08T11:59:00+00:00
"China's dying EV batteries, solar cells are powering a circular economy in new-energy era","Pricey components such as lithium - a silvery-white alkali metal aptly nicknamed ""white gold"" - along with other materials such ... Ma's are embracing a circular economy, where materials ...",scmp.com,2025-05-06T06:00:00+00:00
KBR Selected As Key Commercialization Partner For Samsara Eco's First-Of-A-Kind Enzymatic Recycling Plant,"CANBERRA, Australia— April 30, 2025 — KBR announced today it will support biotech innovator, Samsara Eco, to design its first-of-a-kind plastics and textile enzymatic recycling plant, due for completion in early 2028.",Textile World,2025-05-01T17:46:00+00:00
"Oryx Stainless AG: ORYX STAINLESS OPENS NEW FLAGSHIP FACILITY IN JOHOR, MALAYSIA - STRENGTHENING GLOBAL CIRCULAR ECONOMY AND GREEN STEEL AMBITIONS","Picture is available at AP - The Oryx Stainless Group (Oryx), one of the world's leading suppliers of recycled stainless steel raw",FinanzNachrichten.de,2025-05-09T10:48:00+00:00
Amazon and Microsoft Redesign Packaging for a Circular Future,"At SPC Impact 2025, Amazon and Microsoft shared scalable strategies for cutting packaging waste through automation, data, and recyclable materials.",Packaging World,2025-05-01T15:54:00+00:00
Concrete from urine? Scientists make greener building material using bacteria and waste,"Researchers in Germany have developed bio-concrete from urine, offering a sustainable alternative to traditional cement.",Interesting Engineering,2025-05-06T20:08:44+00:00
Circular Materials Celebrates the Expansion of Recycling Across New Brunswick,Circular Materials announces a significant milestone in its expansion of New Brunswick's extended producer responsibility (EPR) program for packaging and,Waste Advantage Magazine,2025-05-04T05:00:00+00:00
